Date,V,MA
2016-07-06,68.89362335205078,81.8689956665039
2016-07-07,69.31220245361328,82.79302215576172
2016-07-08,71.08893585205078,83.50017547607422
2016-07-11,71.1819839477539,83.67931365966797
2016-07-12,72.07500457763672,84.85792541503906
2016-07-13,72.05643463134766,85.17843627929688
2016-07-14,72.68896484375,86.22503662109375
2016-07-15,72.83782958984375,85.73473358154297
2016-07-18,72.84711456298828,86.36647033691406
2016-07-19,73.22852325439453,87.10191345214844
2016-07-20,73.82389068603516,87.96932983398438
2016-07-21,73.29359436035156,87.17731475830078
2016-07-22,74.33550262451172,88.30878448486328
2016-07-25,73.43315887451172,87.68649291992188
2016-07-26,73.01455688476562,88.0919189453125
2016-07-27,73.05175018310547,88.39362335205078
2016-07-28,73.66574096679688,90.52449798583984
2016-07-29,72.60527038574219,89.79850769042969
2016-08-01,72.80062103271484,89.63821411132812
2016-08-02,72.81919860839844,89.80791473388672
2016-08-03,73.21920776367188,89.64767456054688
2016-08-04,73.93550872802734,90.43023681640625
2016-08-05,74.5494613647461,91.34480285644531
2016-08-08,74.37272644042969,91.25050354003906
2016-08-09,74.47504425048828,91.17507934570312
2016-08-10,74.12154388427734,90.78852081298828
2016-08-11,74.53082275390625,91.01478576660156
2016-08-12,74.43782043457031,90.62821960449219
2016-08-15,75.2657470703125,90.92996978759766
2016-08-16,75.1727294921875,90.15676879882812
2016-08-17,75.33114624023438,90.12847137451172
2016-08-18,74.79998779296875,89.82677459716797
2016-08-19,74.98635864257812,89.77964782714844
2016-08-22,75.53614044189453,90.31708526611328
2016-08-23,75.29386138916016,90.78852081298828
2016-08-24,74.81863403320312,90.0719223022461
2016-08-25,74.84656524658203,90.12847137451172
2016-08-26,75.07953643798828,90.95822143554688
2016-08-29,75.3591079711914,91.25050354003906
2016-08-30,75.63863372802734,91.54279327392578
2016-08-31,75.3870620727539,91.10910034179688
2016-09-01,75.75979614257812,92.04251861572266
2016-09-02,76.41209411621094,92.29708862304688
2016-09-06,76.90596771240234,93.14566802978516
2016-09-07,77.5676040649414,93.88111114501953
